# Iteration,Allocation Id,Execution Cost,Cycle Time,Execution Time,Cycle Time Deviation,Execution Time Deviation
0,49_84,1248472.736388889,64984.55487527898,33793247.0,351.3584486692489,504293.0
1,1_36,350193.79722222226,67404.32426026031,34072910.0,685.5492730114347,175501.0
2,18_11,286263.35,1295181.6496585743,35536140.0,211320.45685016108,265051.0
3,22_41,582636.9675,66949.20393642718,33293541.0,1119.407439289571,164291.0
4,47_63,1022409.5444444445,65403.68413141851,33460676.0,552.8324661274019,110319.0
5,49_80,1198902.4933333334,65731.07681687376,33457744.0,426.6612303490547,188026.0
6,24_102,1183355.285,65432.56170036063,33810151.0,280.7417872797523,330780.0
7,4_78,767606.0316666667,65468.6817415714,33699777.0,186.37418615826755,177764.0
8,49_65,1048793.1283333332,65551.83171278455,33119783.0,434.2374382213311,330081.0
9,17_23,376421.8777777778,72162.80614108058,33877969.0,620.6120518533717,93838.0
10,93_113,1913745.665,65020.533529201086,33444099.0,276.53119271065225,247704.0
11,37_81,1091052.1244444444,65266.14519246446,33286336.0,427.1121335452117,260779.0
12,102_104,1963322.5405555554,65328.90531465913,34310491.0,451.2873248268879,265688.0
13,10_5,325486.3375,22841067.013120674,78116721.0,422810.0632905476,623190.0
14,20_102,1127764.6788888888,65577.1497171337,33278302.0,585.8794786005819,351198.0
15,12_49,562619.9444444444,66066.07117556178,33203800.0,672.8718019663647,331863.0
16,112_62,1641523.9266666665,65706.84679738678,33962564.0,790.3952407571123,279794.0
17,81_37,1107450.5844444446,66883.99515092155,33786628.0,463.085991755157,259170.0
18,80_97,1666471.9625,65337.121615741176,33894345.0,376.48611846190033,161269.0
19,3_88,839128.5680555556,65154.27833844965,33196295.0,580.1723135708962,103074.0
20,115_87,1877416.5605555556,65409.56437399162,33458909.0,415.86666498456907,267233.0
21,33_92,1170605.138888889,65211.93459332895,33713428.0,168.88762855945242,264960.0
22,12_52,600893.1555555556,66079.5781863658,33800240.0,673.6179253294249,258244.0
23,106_35,1344539.9666666668,67464.89469839718,34328680.0,784.8617868722358,254648.0
24,34_16,462352.02777777775,85922.88801506843,33289346.0,849.2099264731223,418653.0
25,3_79,754264.1761111111,65386.22947835375,33114037.0,360.14749081707123,170060.0
26,25_31,525984.1066666667,67953.3280514104,33813264.0,367.82185323466547,239255.0
27,58_7,1023693.8472222221,11458072.039099813,56696890.0,135021.00197447836,429982.0
