Total Solutions Generated,1252
Total Iterations,230

# Iteration,Allocation Id,Execution Cost,Cycle Time,Execution Time,Cycle Time Deviation,Execution Time Deviation
0,20_40_7_1,598917.7444444443,3302.2153902724585,31707410.0,13.469677811543079,178474.0
1,20_40_13_1,649277.4594444444,3316.344255327079,31586471.0,20.213006446428153,99070.0
2,20_40_14_1,652759.375,3302.881389502512,31332450.0,13.056233002927456,186272.0
3,20_68_7_1,845311.12,3334.37906737717,31699167.0,18.009883491648452,77310.0
4,20_40_7_2,607962.6991666666,3312.7714877451263,31719793.0,11.584737234009935,121998.0
5,39_40_7_1,758991.3591666666,3322.527288111925,31406539.0,14.478362357020615,112844.0
6,40_40_7_1,763833.2288888888,3320.102550838643,31247723.0,13.479385273191838,292086.0
7,1_40_7_1,429384.7541666667,3318.595583259556,31546635.0,11.382910823450857,176259.0
8,20_3_7_1,271907.5788888889,3883.4494354624085,31576364.0,37.750303887605696,188973.0
9,20_2_7_1,263517.69166666665,8253.592321934779,31622123.0,229.14816869776678,94023.0
10,20_40_1_1,545322.4294444444,3590.7854053658116,31663883.0,25.699217899547875,143306.0
11,14_40_13_1,600636.2366666666,3307.6204926484693,31798389.0,20.719597493807214,129262.0
12,20_34_13_1,601612.8488888888,3313.4041425735154,31850092.0,30.471764501624875,158774.0
13,1_59_7_1,597671.8899999999,3310.1309196686084,31641453.0,11.066549807640968,163370.0
14,20_46_1_1,611427.0622222221,3585.319811979585,32369668.0,7.009391992794008,68790.0
15,39_21_7_1,605887.7066666665,3321.14315811442,32076408.0,10.208564628760087,195702.0
16,26_40_1_1,608770.4722222221,3571.8984313479,32229025.0,16.33373472845551,110587.0
17,20_39_7_1,586089.6466666666,3329.316367517299,31491384.0,13.012157911247868,164390.0
18,19_40_7_1,590054.8927777777,3310.158230373078,31704442.0,16.29179612270991,103575.0
19,20_41_7_1,596663.7958333333,3321.9200309985613,31130285.0,23.98204889317367,114413.0
20,1_40_13_1,480041.42083333334,3324.6122651982705,31420893.0,16.449222071064924,91088.0
21,1_40_14_1,490395.7022222223,3334.7667786988018,31525438.0,16.327937572161318,122028.0
22,1_68_7_1,688665.0283333332,3310.0584339010848,32197326.0,19.56792888123482,146588.0
23,1_40_7_2,438962.6944444445,3328.8077641877067,31605314.0,18.816568869101047,149685.0
24,2_40_7_1,437022.47222222225,3321.95902854685,31465618.0,13.405474959346975,123471.0
25,1_3_7_1,105757.74666666666,3852.371605022338,31727324.0,38.53604960178018,104162.0
26,1_2_7_1,96221.00277777777,8010.37408907783,31490510.0,434.5815671277178,186283.0
27,1_40_1_1,377538.82944444445,3584.544040258765,31607902.0,15.647579600850804,99226.0
28,1_34_13_1,433421.17,3322.8305842312575,31843188.0,19.963841967542976,153529.0
29,1_46_1_1,433524.20611111115,3608.0662312613194,31850758.0,56.14859481504209,96183.0
30,1_39_7_1,420169.13333333336,3321.311059964948,31512685.0,20.390506730795096,207237.0
31,1_41_7_1,438190.7083333334,3320.4626730497016,31549731.0,22.6678158968557,121910.0
32,1_59_13_1,651246.6199999999,3340.3129963969127,31682268.0,19.36590527384851,101351.0
33,1_59_14_1,663906.5,3320.317076865885,31867512.0,19.931855308837385,96287.0
34,1_59_7_2,611178.7699999999,3314.4356786759695,31887588.0,8.714589559502201,179486.0
35,2_59_7_1,615527.7633333333,3319.564938966155,32114492.0,16.98999551420775,126166.0
